CODIGO,DESCRIPCION,COD.BARRA,TIPO,DEPARTAMENTO,U.COMPRA,PRECIO VENTA,U.VENTA,PESABLE,STOCK CRITICO,FACTOR VENTA,ULTIMO COSTO,FECHA,RUT PROVEEDOR,NOMBRE PROVEEDOR,STOCK
00007566,CHOCOLATE KINDER 12G,0000080050315,VENTA,SNACKS Y CONFIT,UNIDAD,650,UNIDAD,,0000000000,0.7,,00/00/0000,,,-43
00007567,TE CLUB MANZANILLA 20U,7802420010149,VENTA,ABARROTES      ,UNIDAD,1100,UNIDAD,,0000000000,0.7,,00/00/0000,,,-11
00007568,TE EXCELSIOR 125G,7801315161126,VENTA,ABARROTES      ,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-20
00007569,CHAMPI ONES ENTEROS ESMERALDA 184G,7801315140008,VENTA,ABARROTES      ,UNIDAD,1200,UNIDAD,,0000000000,0.7,,00/00/0000,,,-11
00007570,MARGARINA PAMPERITA 900G,7802810021700,VENTA,ABARROTES      ,UNIDAD,2400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007571,CACHANTUN MAS LIMONADA FRAMBUESA 600ML,7801620010379,VENTA,BEBIDAS        ,UNIDAD,1250,UNIDAD,,0000000000,0.7,,00/00/0000,,,-12
00007572,DONNALUNA ROSSATO 750CC,7804602381573,VENTA,BEBIDAS ALCOHOL,UNIDAD,7300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-6
00007573,TAKIS INTENSE NACHO 49G,7803403003899,VENTA,SNACKS Y CONFIT,UNIDAD,1000,UNIDAD,,0000000000,.70,595,00/00/0000,,,-103
00007574,AGUA MANGO MARACUYA GUALLARAUCO 1L,7803908006081,VENTA,BEBIDAS        ,UNIDAD,2400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00007575,TAKIS INTENSE NACHO 190G,7803403003882,VENTA,SNACKS Y CONFIT,UNIDAD,2400,UNIDAD,,0000000000,.70,1413,00/00/0000,,,-45
00007576,CAMION PLAYA,6863530714991,VENTA,JUGUETERIA     ,UNIDAD,5600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00007577,FLOTADOR CAMA,6682598643223,VENTA,JUGUETERIA     ,UNIDAD,6800,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00007578,SNORKEL,6935068927102,VENTA,JUGUETERIA     ,UNIDAD,3300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00007579,RAYFILTER BLANCO 30FPS 6G,7804920006424,VENTA,JUGUETERIA     ,UNIDAD,4990,UNIDAD,,0000000000,.70,,00/00/0000,,,0
00007580,RAYFILTER ROSADO 30FPS 6G,7804920006431,VENTA,JUGUETERIA     ,UNIDAD,4990,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00007581,LUCKY STRIKE SHARP CRUSH 10U,0000078024403,VENTA,EXENTO         ,UNIDAD,3600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-32
00007582,CHORIZO PARRILLERO LA CRIANZA 400G,7801915001600,VENTA,CECINAS Y FIAMB,UNIDAD,3600,UNIDAD,,0000000000,.70,2120,00/00/0000,,,-5
00007583,CHORIZO DE CAMPO LA CRIANZA 400G,7801915001624,VENTA,CECINAS Y FIAMB,UNIDAD,3600,UNIDAD,,0000000000,.70,2120,00/00/0000,,,-18
00007584,SHAMPOO PERRO SKINDRAG 250ML,7800006008849,VENTA,MASCOTAS       ,UNIDAD,8990,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00007585,JUGO NATURAL,0000000005646,VENTA,BEBIDAS        ,UNIDAD,2000,UNIDAD,,0000000000,0.7,,00/00/0000,,,-1
00007586,JALEAS PAP ZERO AZUCAR X4,8445291293076,VENTA,ABARROTES      ,UNIDAD,1950,UNIDAD,,0000000000,.70,1170,00/00/0000,,,-3
00007587,JALEAS BILZ ZERO X4,8445291293045,VENTA,ABARROTES      ,UNIDAD,1950,UNIDAD,,0000000000,.70,1170,00/00/0000,,,-3
00007588,BAYGON TODO INSECTO 450CC,7790520025494,VENTA,HOGAR          ,UNIDAD,3500,UNIDAD,,0000000000,.70,2008,00/00/0000,,,-4
00007589,BAYGON CASA Y JARDIN 450CC,7790520991546,VENTA,HOGAR          ,UNIDAD,3500,UNIDAD,,0000000000,.70,2008,00/00/0000,,,-4
00007590,FAJITAS Y TACOS PANCHO VILLA 224G,7802095181168,VENTA,PANADERIA      ,UNIDAD,1450,UNIDAD,,0000000000,.70,798,00/00/0000,,,-21
00007591,VOLCANES DS SUMMER LUCUMA 470CC,7804682660292,VENTA,BEBIDAS ALCOHOL,UNIDAD,1100,UNIDAD,,0000000000,.70,646,00/00/0000,,,-24
00007592,VOLCANES DS PREMIUM LAGER 470CC,7804682660285,VENTA,BEBIDAS ALCOHOL,UNIDAD,1100,UNIDAD,,0000000000,.70,646,00/00/0000,,,-23
00007593,HELLMANS MAYO 372G,7803200804132,VENTA,ABARROTES      ,UNIDAD,2800,UNIDAD,,0000000000,.70,1680,00/00/0000,,,-6
00007594,MINI PIZZA ARTESANAL,1000000075946,VENTA,PANADERIA      ,UNIDAD,1500,UNIDAD,,0000000000,.70,,00/00/0000,,,-1
00007595,KEM ZERO 3L,7801620005290,VENTA,BEBIDAS        ,UNIDAD,2800,UNIDAD,,0000000000,0.7,,00/00/0000,,,-26
00007596,MOSTAZA SPICY INFERNO 240G,7802351002312,VENTA,ABARROTES      ,UNIDAD,2650,UNIDAD,,0000000000,.70,1548,00/00/0000,,,-1
00007597,KETCHUP SPICU INFERNO 240G,7802351002329,VENTA,ABARROTES      ,UNIDAD,2650,UNIDAD,,0000000000,.70,1548,00/00/0000,,,-3
00007598,DELI MIX MP 80G,7802420002731,VENTA,SNACKS Y CONFIT,UNIDAD,1700,UNIDAD,,0000000000,.70,994,00/00/0000,,,-12
00007599,ALMENDRAS SALADAS MP 80G,7802420127021,VENTA,SNACKS Y CONFIT,UNIDAD,2650,UNIDAD,,0000000000,.70,1540,00/00/0000,,,-6
00007600,MANI SALADO CON MIEL MP 150G,7802420127113,VENTA,SNACKS Y CONFIT,UNIDAD,1650,UNIDAD,,0000000000,.70,964,00/00/0000,,,-12
00007601,CASSATA PIE DE LIMON BRESLER 1L,7802705401938,VENTA,HELADOS        ,UNIDAD,4300,UNIDAD,,0000000000,.70,,00/00/0000,,,-6
00007602,MOSTACCIOLI DORASOL 400G,7804608223853,VENTA,ABARROTES      ,UNIDAD,700,UNIDAD,,0000000000,0.7,,00/00/0000,,,-18
00007603,CORBATAS DORASOL 400G,7804608223860,VENTA,ABARROTES      ,UNIDAD,700,UNIDAD,,0000000000,0.7,,00/00/0000,,,-9
00007604,SPAGHETTI DORASOL 400G,7804608223532,VENTA,ABARROTES      ,UNIDAD,700,UNIDAD,,0000000000,0.7,,00/00/0000,,,-24
00007605,TALLARINES DORASAL 400G,7804608223549,VENTA,ABARROTES      ,UNIDAD,700,UNIDAD,,0000000000,0.7,,00/00/0000,,,-22
00007606,QUIX ULTRA CONCENTRADO 450ML,7805000323561,VENTA,HOGAR          ,UNIDAD,1850,UNIDAD,,0000000000,0.7,,00/00/0000,,,-18
00007607,ESPONJA MULTIUSO VIRUTEX 3U,7806810004145,VENTA,HOGAR          ,UNIDAD,1550,UNIDAD,,0000000000,0.7,,00/00/0000,,,-12
00007608,VIRUTILLA DORADA MANLAC 3U,7806800004230,VENTA,HOGAR          ,UNIDAD,2000,UNIDAD,,0000000000,0.7,,00/00/0000,,,-6
00007609,AXE BLACK 48H,7791293043821,VENTA,ARTICULOS DE AS,UNIDAD,2750,UNIDAD,,0000000000,.70,1582,00/00/0000,,,-2
00007611,TOALLAS HUMEDAS HUGGIES X112UNID,7702425632189,VENTA,ARTICULOS DE AS,UNIDAD,2750,UNIDAD,,0000000000,.70,1596,00/00/0000,,,-13
00007612,DOKO ADULTO 15KILOS,7613287195487,VENTA,MASCOTAS       ,UNIDAD,25990,UNIDAD,,0000000000,.70,,00/00/0000,,,-4
00007613,1+1 ZUCARITAS,7802900332402,VENTA,LACTEOS        ,UNIDAD,850,UNIDAD,,0000000000,.70,404,00/00/0000,,,-16
00007614,JALEA COLUN PI A,0000078014053,VENTA,SNACKS Y CONFIT,UNIDAD,300,UNIDAD,,0000000000,.70,169,00/00/0000,,,-24
00007615,JALEA COLUN NARANJA,0000078013292,VENTA,ABARROTES      ,UNIDAD,300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-12
00007616,JALEA COLUN GUINDA,0000078014046,VENTA,ABARROTES      ,UNIDAD,300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-15
00007617,JALEA COLUN FRAMBUESA,0000078013285,VENTA,ABARROTES      ,UNIDAD,300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-5
00007618,S/FRANCISCO FRAMBUESAS A LA CREMA 800ML,7802926410863,VENTA,HELADOS        ,UNIDAD,7200,UNIDAD,,0000000000,.70,,00/00/0000,,,-12
00007619,S/FRANCISCO PAPAYAS A LA CREMA 800ML,7802926410870,VENTA,HELADOS        ,UNIDAD,7200,UNIDAD,,0000000000,.70,,00/00/0000,,,-18
00007620,BARRILETE MASTICABLE UNID,0000000000937,VENTA,SNACKS Y CONFIT,UNIDAD,80,UNIDAD,,0000000000,.70,,00/00/0000,,,-84
00007621,PECHUGA IQF DE POLLO 700G,7808749501146,VENTA,CONGELADOS     ,UNIDAD,5700,UNIDAD,,0000000000,.70,3325,00/00/0000,,,-11
00007622,LADYSOFT NOCTURNA TELA SUAVE 10UNID,7759185010542,VENTA,ARTICULOS DE AS,UNIDAD,2000,UNIDAD,,0000000000,.70,1150,00/00/0000,,,-69
00007623,CENTELLA GALACTICA 37G,8445291688551,VENTA,HELADOS        ,UNIDAD,350,UNIDAD,,0000000000,0.7,,00/00/0000,,,-93
00007624,FANTA 591ML,7801610002926,VENTA,BEBIDAS        ,UNIDAD,1300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-71
00007625,CACHANTUN STRONG GAS 1.6L,7801620010744,VENTA,BEBIDAS        ,UNIDAD,1300,UNIDAD,,0000000000,.70,769,00/00/0000,,,-120
00007626,CACHANTUN STRONG GAS 600ML,7801620010737,VENTA,BEBIDAS        ,UNIDAD,750,UNIDAD,,0000000000,.70,432,00/00/0000,,,-133
00007627,ADAPTADOR USB TIPO-C,0000000079387,VENTA,TECNOLOGIA     ,UNIDAD,4500,UNIDAD,,0000000000,.70,,00/00/0000,,,-2
00007628,POSTRES DEL SUR MANJAR 110G,0000078028937,VENTA,LACTEOS        ,UNIDAD,550,UNIDAD,,0000000000,.70,317,00/00/0000,,,-4
00007629,LENTES DE PISCINA,6935068940392,VENTA,HOGAR          ,UNIDAD,2100,UNIDAD,,0000000000,.70,1200,00/00/0000,,,-2
00007630,CARTAS INGLESAS,6937564345008,VENTA,ABARROTES      ,UNIDAD,3400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007631,ATUN DORASOL EN AGUA 142G,7804608223082,VENTA,ABARROTES      ,UNIDAD,1300,UNIDAD,,0000000000,.70,735,00/00/0000,,,-20
00007632,NECTAR DURAZNO DEL VALLE LT 340ML,7501055386628,VENTA,BEBIDAS        ,UNIDAD,1000,UNIDAD,,0000000000,.70,,00/00/0000,,,-15
00007633,NECTAR MANZANA DEL VALLE LT 340ML,7501055386635,VENTA,BEBIDAS        ,UNIDAD,1000,UNIDAD,,0000000000,.70,,00/00/0000,,,-19
00007634,LONGANIZA CHILLANEJA CAMPESTRE,0659525501051,VENTA,CECINAS Y FIAMB,UNIDAD,7200,UNIDAD,,0000000000,.70,4200,00/00/0000,,,-6
00007635,EXPORTACION FRUTILLA TINTO 1.5L,7804320761749,VENTA,BEBIDAS ALCOHOL,UNIDAD,5000,UNIDAD,,0000000000,.70,3081,00/00/0000,,,-5
00007636,EXPORTACION DURAZNO 1.5L,7804320761756,VENTA,BEBIDAS ALCOHOL,UNIDAD,5000,UNIDAD,,0000000000,.75,3081,00/00/0000,,,-1
00007637,FLAN SOPROLE CARAMELO 110G,7802900004231,VENTA,ABARROTES      ,UNIDAD,400,UNIDAD,,0000000000,.70,227,00/00/0000,,,-6
00007638,FALN SOPROLE VAINILLA 110G,7802900004224,VENTA,LACTEOS        ,UNIDAD,400,UNIDAD,,0000000000,.70,227,00/00/0000,,,-7
00007639,YOGUITO SOPROLE MORA 120G,7802900003890,VENTA,LACTEOS        ,UNIDAD,300,UNIDAD,,0000000000,.70,168,00/00/0000,,,-25
00007640,gallina entera,1000000076400,VENTA,CARNICERIA     ,UNIDAD,8000,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00007641,GALLINA ENTERA 2,1000000076417,VENTA,CARNICERIA     ,UNIDAD,8000,UNIDAD,,0000000000,0.7,,00/00/0000,,,-1
00007642,MIX MOJITO 330ML,4770047234091,VENTA,BEBIDAS ALCOHOL,UNIDAD,1750,UNIDAD,,0000000000,.70,,00/00/0000,,,-13
00007643,MIX VODKA CACTUS 330ML,4770047233711,VENTA,BEBIDAS ALCOHOL,UNIDAD,1750,UNIDAD,,0000000000,0.7,,00/00/0000,,,-12
00007644,MIX VODKA COCONUT 330ML,4770047233704,VENTA,BEBIDAS ALCOHOL,UNIDAD,1750,UNIDAD,,0000000000,.70,1027,00/00/0000,,,-10
00007645,MIX VODKA LIME 330ML,4770047233681,VENTA,BEBIDAS ALCOHOL,UNIDAD,1750,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007646,MIX VODKA WILD BERRY 330ML,4770047233728,VENTA,BEBIDAS ALCOHOL,UNIDAD,1750,UNIDAD,,0000000000,.70,,00/00/0000,,,-14
00007647,MIX SEX ON THE BEACH 330ML,4770047234336,VENTA,BEBIDAS ALCOHOL,UNIDAD,1750,UNIDAD,,0000000000,.70,,00/00/0000,,,-7
00007648,VIRREY DEL PERU GOURMET SOUR 1L,7804658470252,VENTA,BEBIDAS ALCOHOL,UNIDAD,5700,UNIDAD,,0000000000,.70,3268,00/00/0000,,,-10
00007649,VIRREY DEL PERU GURMET MANGO 750CC,7804658470368,VENTA,BEBIDAS ALCOHOL,UNIDAD,5700,UNIDAD,,0000000000,.70,3268,00/00/0000,,,-1
00007650,LAS MULAS RESERVA ROSE 750CC,8410113002068,VENTA,BEBIDAS ALCOHOL,UNIDAD,7300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00007651,LAS MULAS RESERVA CARMENERE 750CC,8410113002150,VENTA,BEBIDAS ALCOHOL,UNIDAD,7300,UNIDAD,,0000000000,.70,4360,00/00/0000,,,-11
00007652,LAS MULAS RESERVA CABERNET 750CC,8410113001993,VENTA,BEBIDAS ALCOHOL,UNIDAD,7300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-9
00007653,LAS MULAS RESERVA MERLOT 750CC,8410113008923,VENTA,BEBIDAS ALCOHOL,UNIDAD,7300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007654,LAS MULAS RESERVA S. BLANC 750CC,8410113002143,VENTA,BEBIDAS ALCOHOL,UNIDAD,7300,UNIDAD,,0000000000,.70,,00/00/0000,,,-3
00007655,PAPAS FRITAS BBQ MP 180G,7802420010170,VENTA,SNACKS Y CONFIT,UNIDAD,2200,UNIDAD,,0000000000,0.7,,00/00/0000,,,-20
00007656,MANI PASAS Y ALMENDRAS MP 80G,7802420127038,VENTA,SNACKS Y CONFIT,UNIDAD,2000,UNIDAD,,0000000000,.70,1176,00/00/0000,,,-6
00007657,MANI CON PASAS MP 180G,7802420125430,VENTA,SNACKS Y CONFIT,UNIDAD,1900,UNIDAD,,0000000000,.70,1064,00/00/0000,,,-6
00007658,PISCO HUELLA ANCESTRAL 40 750ML,9709528507046,VENTA,BEBIDAS ALCOHOL,UNIDAD,16800,UNIDAD,,0000000000,0.7,,00/00/0000,,,-5
00007659,NUGGETS SUPER POLLO 275G,7809611720115,VENTA,CONGELADOS     ,UNIDAD,1500,UNIDAD,,0000000000,.70,851,00/00/0000,,,-16
00007660,ENDULZANTE IANSA CERO K SUCRALOSA 250ML,7801505000235,VENTA,ABARROTES      ,UNIDAD,3100,UNIDAD,,0000000000,.70,1809,00/00/0000,,,-11
00007661,BANDEJA DULCES,1000000076615,VENTA,SNACKS Y CONFIT,UNIDAD,3600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007662,JAB AVENA KARITE FAMILAND 500ML,7804945061774,VENTA,ARTICULOS DE AS,UNIDAD,3300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00007663,JAN CASTA A FAMILAND 500ML,7804945061804,VENTA,ARTICULOS DE AS,UNIDAD,3300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00007664,JAB AVENA SIMONDS 500ML,7804945033139,VENTA,ARTICULOS DE AS,UNIDAD,3300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007665,CLOTRIMAZOL/BETAMETASONA 15G,7804673040218,VENTA,MEDICAMENTOS   ,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-5
00007666,CLOTRIMAZOL 20G,7804633500851,VENTA,MEDICAMENTOS   ,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007667,BETAMETASONA 15G,7804620834563,VENTA,MEDICAMENTOS   ,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00007668,PARACETAMOL GOTAS 15ML,7804620836031,VENTA,MEDICAMENTOS   ,UNIDAD,2300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007669,DETERGENTE ZUM MATIC 5L,0076950450479,VENTA,HOGAR          ,UNIDAD,3500,UNIDAD,,0000000000,.70,1890,00/00/0000,,,-29
00007670,DETERGENTE PREMIUM MATIC 5L,8414533043847,VENTA,HOGAR          ,UNIDAD,3300,UNIDAD,,0000000000,.70,,00/00/0000,,,-18
00007671,CLORO TABLETAS 5 EN 1 AGUACOL 1KG,7804630753304,VENTA,HOGAR          ,UNIDAD,5400,UNIDAD,,0000000000,.70,3128,00/00/0000,,,-15
00007672,AROMATIZANTE COCO AGUACOL 500ML,7804630753281,VENTA,HOGAR          ,UNIDAD,2000,UNIDAD,,0000000000,.70,1128,00/00/0000,,,-8
00007673,AROMATIZANTE FRESCURA AGUACOL 500CC,7804630753267,VENTA,HOGAR          ,UNIDAD,2000,UNIDAD,,0000000000,0.7,,00/00/0000,,,-7
00007674,AROMATIZANTE FRUTOS VERDES AGUACOL 500CC,7804630753274,VENTA,HOGAR          ,UNIDAD,2000,UNIDAD,,0000000000,0.7,,00/00/0000,,,-6
00007675,PASTA DENTAL TRIPLE ACCION FRESH UP 150G,7804670490276,VENTA,ARTICULOS DE AS,UNIDAD,1600,UNIDAD,,0000000000,.70,,00/00/0000,,,-18
00007676,PASTA DENTAL BLANQUEADORA FRESH UP 90G,6957136500055,VENTA,ARTICULOS DE AS,UNIDAD,1000,UNIDAD,,0000000000,.70,0,00/00/0000,,,-9
00007677,ENJUAGUE BUCAL FRESH UP 250ML,7804670490030,VENTA,ARTICULOS DE AS,UNIDAD,2200,UNIDAD,,0000000000,0.7,,00/00/0000,,,-6
00007678,MARGARINA MIX CALO 350G,7802810011237,VENTA,ABARROTES      ,UNIDAD,3100,UNIDAD,,0000000000,0.7,,00/00/0000,,,-6
00007679,YOG GOODNES PROTEIN FRUTILLA 140G,8445291285637,VENTA,LACTEOS        ,UNIDAD,650,UNIDAD,,0000000000,0.7,,00/00/0000,,,-20
00007680,YOG GOODNES PROTEIN CHIRIMOYA 140G,8445291285507,VENTA,LACTEOS        ,UNIDAD,650,UNIDAD,,0000000000,0.7,,00/00/0000,,,-24
00007681,YOG GOODNES PROTEIN NATURAL 140G,8445291285477,VENTA,LACTEOS        ,UNIDAD,650,UNIDAD,,0000000000,0.7,,00/00/0000,,,-23
00007682,NECTAR PI A DEL VALLE 300ML,7802820700213,VENTA,BEBIDAS        ,UNIDAD,1150,UNIDAD,,0000000000,0.7,,00/00/0000,,,-13
00007683,NECTAR DURAZNO DEL VALLE 300ML,7802820500011,VENTA,BEBIDAS        ,UNIDAD,1150,UNIDAD,,0000000000,0.7,,00/00/0000,,,-16
00007684,NECTAR NARANJA DEL VALLE 300ML,7802820700015,VENTA,BEBIDAS        ,UNIDAD,1150,UNIDAD,,0000000000,0.7,,00/00/0000,,,-13
00007685,ESPUMANTE BRUT SBX 750CC,7804320664002,VENTA,BEBIDAS ALCOHOL,UNIDAD,4990,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00007686,NIK CHIRIMOYA ALEGRE 71G,7802215504594,VENTA,SNACKS Y CONFIT,UNIDAD,800,UNIDAD,,0000000000,.70,410,00/00/0000,,,-127
00007687,CEPILLO COLGATE EXTRA CLEAN,8901314307316,VENTA,ABARROTES      ,UNIDAD,850,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00007688,PAN ARTESANO IDEAL 550G,7803403003264,VENTA,PANADERIA      ,UNIDAD,3800,UNIDAD,,0000000000,.70,2233,00/00/0000,,,-24
00007689,SOL MIX SPRITZ FRUTOS ROJOS 6U 350CC,7802100005854,VENTA,BEBIDAS ALCOHOL,UNIDAD,7800,UNIDAD,,0000000000,.80,4653,00/00/0000,,,-44
00007690,GUAYACAN LAGER PAPAYA 500CC,7804639040313,VENTA,BEBIDAS ALCOHOL,UNIDAD,2450,UNIDAD,,0000000000,.70,1421,00/00/0000,,,-27
00007691,TRES ERRES ICE BERRIES 275ML,7802175003274,VENTA,BEBIDAS ALCOHOL,UNIDAD,1200,UNIDAD,,0000000000,.70,,00/00/0000,,,-38
00007692,PIRULIN 155G,7466762939010,VENTA,SNACKS Y CONFIT,UNIDAD,4800,UNIDAD,,0000000000,.85,3185,00/00/0000,,,-1
00007693,FIT FORMULA RAZA PEQUE A 10KILOS,7804658500003,VENTA,MASCOTAS       ,UNIDAD,25990,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00007694,AZUCAR GRANULADA NUESTRA COCINA,7807975003981,VENTA,ABARROTES      ,UNIDAD,1650,UNIDAD,,0000000000,.70,966,00/00/0000,,,0
00007695,AZUCAR NUESTRA COCINA 1KILO,7804627780290,VENTA,ABARROTES      ,UNIDAD,1650,UNIDAD,,0000000000,.70,966,00/00/0000,,,-10
00007696,SUAVIZANTE COMFORT FLORAL 1L,7891150042117,VENTA,HOGAR          ,UNIDAD,3600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007697,SUAVIZANTE COMFORT ARGAN 1L,7891150028944,VENTA,HOGAR          ,UNIDAD,3600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00007698,CHOLGAS AC ANTARTIC 190G,7804621470739,VENTA,ABARROTES      ,UNIDAD,2400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007699,ATUN LOMITOS AC ANTARTIC 140G,7804621471491,VENTA,ABARROTES      ,UNIDAD,1600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-12
00007700,ATUN LOMITOS AG ANTARTIC 140G,7804621471484,VENTA,ABARROTES      ,UNIDAD,1600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-12
00007701,PASTA DE PULIR AGUACOL 300G,7804630750495,VENTA,HOGAR          ,UNIDAD,6300,UNIDAD,,0000000000,.70,3679,00/00/0000,,,-5
00007702,CERA EN PASTA AGUACOL 380G,7804630750884,VENTA,HOGAR          ,UNIDAD,4800,UNIDAD,,0000000000,.70,2821,00/00/0000,,,-5
00007703,CAPEL LUCUMA MANJAR 700CC,7802110003512,VENTA,BEBIDAS ALCOHOL,UNIDAD,5000,UNIDAD,,0000000000,0.7,,00/00/0000,,,-4
00007704,SOL LT 6U 470CC,7802100003522,VENTA,BEBIDAS ALCOHOL,UNIDAD,6500,UNIDAD,,0000000000,0.7,,00/00/0000,,,-40
00007705,COORS LT 6U 470CC,7802100003539,VENTA,BEBIDAS ALCOHOL,UNIDAD,6500,UNIDAD,,0000000000,0.7,,00/00/0000,,,-39
00007706,SOL MIX MANGO MARGARITA 6U 350CC,7802100005847,VENTA,BEBIDAS ALCOHOL,UNIDAD,7800,UNIDAD,,0000000000,0.7,,00/00/0000,,,-15
00007707,HAMBURGUESA VACUNO DIEZ PUNTOS 120G,7804671400625,VENTA,CONGELADOS     ,UNIDAD,800,UNIDAD,,0000000000,.70,,00/00/0000,,,-25
00007708,SHAMPOO SUAVELINA 750ML,7804920008282,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-17
00007709,ACON SUAVELINA PALTA 750ML,7804920008350,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-9
00007710,ACOND SUAVELINA MANZANILLA 750ML,7804920006721,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-5
00007711,ACOND SUAVELINA GRANADA 750ML,7804920008244,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-5
00007712,SH SUAVELINA HIPOALERGENICO 750ML,7804920008381,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,.70,,00/00/0000,,,-12
00007713,TRIDENT MENTA 8G,7622202272172,VENTA,SNACKS Y CONFIT,UNIDAD,700,UNIDAD,,0000000000,.70,412,00/00/0000,,,-17
00007714,TRIDENT HORTELA 8G,7622202272943,VENTA,SNACKS Y CONFIT,UNIDAD,700,UNIDAD,,0000000000,0.7,,00/00/0000,,,-16
00007715,TRIDENT SANDIA 8G,7622202272219,VENTA,SNACKS Y CONFIT,UNIDAD,700,UNIDAD,,0000000000,0.7,,00/00/0000,,,-8
00007716,SPRITE ZERO LT 350ML,7801610223192,VENTA,BEBIDAS        ,UNIDAD,1100,UNIDAD,,0000000000,0.7,,00/00/0000,,,-31
00007717,DON CUCHO,0205480000000,VENTA,MASCOTAS       ,UNIDAD,2000,UNIDAD,,0000000000,0.7,,00/00/0000,,,-117
00007718,TRITON LIMON WHITE 126G,7613036615815,VENTA,SNACKS Y CONFIT,UNIDAD,1000,UNIDAD,,0000000000,0.7,,00/00/0000,,,-12
00007719,CEPILLO COLGATE ZIGZAG SUAVE CHARCOAL,7509546659374,VENTA,HOGAR          ,UNIDAD,1400,UNIDAD,,0000000000,.70,834,00/00/0000,,,-11
00007720,CRISTAL LATA CERO 350CCX6,7802100001139,VENTA,BEBIDAS        ,UNIDAD,6250,UNIDAD,,0000000000,.70,3678,00/00/0000,,,-4
00007721,CRISTAL CERO UNID 350CC LATA,7802100001115,VENTA,BEBIDAS        ,UNIDAD,1050,UNIDAD,,0000000000,.70,613,00/00/0000,,,0
00007722,CRISTAL BOTELLIN 650CC,7802100006110,VENTA,BEBIDAS ALCOHOL,UNIDAD,1250,UNIDAD,,0000000000,.70,731,00/00/0000,,,-3275
00007723,SILICONA BARRA,0000000000158,VENTA,LIBRERIA       ,UNIDAD,300,UNIDAD,,0000000000,.70,,00/00/0000,,,-72
00007724,PISCO MALPASO FUSION TROPICAL 750CC,7804617143210,VENTA,BEBIDAS ALCOHOL,UNIDAD,12500,UNIDAD,,0000000000,.75,8050,00/00/0000,,,-3
00007725,PISCO MALPASO VAINILLA VELVET 750CC,7804617143203,VENTA,BEBIDAS ALCOHOL,UNIDAD,12500,UNIDAD,,0000000000,0.7,,00/00/0000,,,-1
00007726,PISCO MALPASO MANZANA VERDE 750CC,7804617143197,VENTA,BEBIDAS ALCOHOL,UNIDAD,12500,UNIDAD,,0000000000,0.7,,00/00/0000,,,-1
00007727,QUESO GAUDA LA VAQUITA 400G,7804613391653,VENTA,LACTEOS        ,UNIDAD,4800,UNIDAD,,0000000000,.70,2808,00/00/0000,,,-6
